,avrB_RI-1,avrB_RI-2,avrB_RI-3,avrB_RI-4,avrB_RI-5,avrB_RI-6,avrB_RII-1,avrB_RII-2,avrB_RII-3,avrB_RII-4,avrB_RII-5,avrB_RII-6,avrB_RIII-1,avrB_RIII-2,avrB_RIII-3,avrB_RIII-4,avrB_RIII-5,avrB_RIII-6,avrB_RIV-1_,avrB_RIV-2,avrB_RIV-3,avrB_RIV-4,avrB_RIV-5,avrB_RIV-6,avrB_RV-1,avrB_RV-2,avrB_RV-3,avrB_RV-4,avrB_RV-5,avrB_RV-6,avrB_RVI-1,avrB_RVI-2_,avrB_RVI-3,avrB_RVI-4,avrB_RVI-5,avrB_RVI-6,control_1,control_2,control_3,control_4,control_6,C_RI-1,C_RI-2,C_RI-3,C_RI-4,C_RI-5,C_RI-6,C_RII-1,C_RII-2,C_RII-3,C_RII-4,C_RII-5,C_RII-6,C_RIII-1,C_RIII-2,C_RIII-3,C_RIII-4,C_RIII-5,C_RIII-6,C_RIV-1,C_RIV-2,C_RIV-3,C_RIV-4,C_RIV-5,C_RIV-6,C_RV-1,C_RV-2,C_RV-3,C_RV-4,C_RV-5,C_RV-6,C_RVI-1_,C_RVI-2_,C_RVI-3_,C_RVI-4,C_RVI-5_,C_RVI-6,EV_RI-1,EV_RI-2,EV_RI-3,EV_RI-4,EV_RI-5,EV_RI-6,EV_RII-1,EV_RII-2,EV_RII-3,EV_RII-4,EV_RII-5,EV_RII-6,EV_RIII-1,EV_RIII-2,EV_RIII-3,EV_RIII-4,EV_RIII-5,EV_RIII-6,EV_RIV-1,EV_RIV-2,EV_RIV-4,EV_RIV-5,EV_RIV-6,EV_RV-1,EV_RV-2,EV_RV-3,EV_RV-4,EV_RV-5,EV_RV-6,EV_RVI-1,EV_RVI-2,EV_RVI-3,EV_RVI-4,EV_RVI-5,EV_RVI-6
Aspergillaceae,3.2952605374403024e-05,0.000158521890233787,0.0002525978318325269,0.0008603395809591401,0.00025331113088592605,0.0,9.938057838247443e-06,6.783453967603523e-05,7.648995149461988e-05,4.927981013593966e-05,3.095158391957467e-05,3.4490728428824505e-05,2.709844209714664e-05,2.6863327543428734e-05,0.00024345013527019547,0.0,5.78811412459759e-05,1.4494237687606268e-05,6.993286240239477e-05,0.0,4.0967754385702224e-05,0.00019275700939385047,0.0001326489542604026,0.00038135531240878883,0.0002521097751054797,0.00014196228915448633,0.00018968771330999854,0.00013032496019155582,7.407847419669834e-05,0.0002490117102183536,0.0005669506765653926,7.680519124474805e-05,0.001428898058747615,0.0007562394712226286,5.756365681589028e-05,0.004577825623963996,0.0,0.0,0.0,0.0,0.0,0.0,7.341154871195455e-05,4.1419519309593155e-05,2.206578289742675e-05,9.119522566503723e-05,6.997459919412408e-05,4.682738658467798e-05,0.0,4.31776557846715e-05,0.00011013775609119938,0.00011949459179624453,1.4409278032081225e-05,0.0,0.00015316244681905472,3.867996712370827e-05,9.521205283614051e-05,4.7847925752905965e-05,8.456435577695726e-05,0.0006408291892853107,4.469750017208581e-05,4.6653796388110665e-05,0.0,4.4096174807324045e-05,2.8230811487433564e-05,0.0024328492989726105,0.0002951387517586011,0.00010195355410042644,4.940414715247357e-05,4.700446561122292e-05,0.00014748272423148942,0.0008872270308090558,0.0017977742512632834,0.0003797842856570014,0.00035849005165820326,0.0001464543777748788,0.0028704274587029862,2.1289540068392313e-05,6.771041784372631e-05,0.0004934263455522656,0.00011409265569382908,2.2573622802838797e-05,8.246569228155113e-05,0.00021745245019262683,1.568476357810631e-05,6.280246411785873e-05,6.58050577517037e-05,4.311950647973566e-05,0.0001811956485695091,0.0,0.0,7.404977075732198e-05,7.903732202135924e-05,0.00019193218539433743,0.0003927680053980916,0.000518280503293911,0.0002864462417377161,0.00013064860396754872,5.910271755809373e-05,0.0,0.000423606049403596,0.0006276313028507346,0.00045734417850861316,0.00022608754998798837,0.0010359461200904242,7.997781270174224e-05,0.0010210607528744046,0.0005317369377411539,0.0001939749505233562,0.00017199993709971552,0.00011037195994798484,0.0002939499810791178
Apiosporaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnaporthaceae,0.0,9.065503724502276e-05,0.0002121365854362134,0.00011951623378212427,5.2784027973277315e-05,1.0043521771798567e-05,0.0,0.0,1.2618130054082216e-05,6.503537169893516e-06,2.7231541129826506e-05,5.68974732590267e-06,0.0,0.0,0.00012851405063272618,8.090132546229725e-05,0.0,0.0,3.691661707108165e-05,0.0,4.054936179941344e-05,2.1198714914761318e-05,3.5011799039009574e-05,8.38801408509668e-05,0.00012476752310701034,7.205767524207831e-05,8.34446595729332e-05,0.0,3.2587524796209254e-05,0.0,0.0003562924208058616,8.446755624042585e-06,0.00015714501218347355,0.0002647812415958984,2.6588694892807423e-05,2.4759964644828068e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0183837898938248e-05,0.0,0.0,5.1579356291581655e-05,1.3192374772085883e-05,2.059962273815142e-05,0.0,7.1227823455960965e-06,3.2300133037214314e-05,0.0,0.0,0.0,0.0,8.507764242102745e-06,0.0,7.89321130646427e-05,3.550939759457353e-05,2.3492021268013292e-05,0.0,7.696222298993851e-06,0.0,0.0,0.0,0.00020714006603112496,3.894994394343637e-05,0.0,0.0,1.5508140575739906e-05,3.8927072823973145e-05,7.318050177501626e-05,0.0,0.0001139108034995545,4.7310518639678106e-05,0.0,5.817977938651757e-05,0.0,1.4893091038735677e-05,4.2011794911569506e-05,2.3164606827509395e-05,0.0,0.0,3.587194452989549e-05,1.034971955551563e-05,2.072035985044943e-05,0.0,3.556594885979338e-05,0.0,0.0,2.4279521869148186e-05,1.2215586748758549e-05,2.0861369398819085e-05,2.1108003770842273e-05,5.362162373439577e-05,0.0,0.0001890138958712141,0.0,0.0,0.0,3.105776855435282e-05,3.7649786317788054e-05,7.544557436809174e-05,0.00033566786855684173,0.0001139295869753757,0.0,0.00028073137105236976,0.0,0.0,3.24273044379965e-05,0.0,0.0
Herpotrichiellaceae,1.4390752133047161e-05,0.00013845638025262614,0.0003911067179718128,0.0005141423592718536,0.00018631352670634037,6.647053215142494e-05,0.0,0.0,3.340397277002308e-05,2.582521866562232e-05,3.604502626330916e-05,6.778110050195139e-05,2.3668353927163958e-05,2.346299989054174e-05,0.00022681014431886822,2.6771257520117496e-05,0.0,3.797872360317267e-05,8.551318284512568e-05,0.0,3.578210536701012e-05,8.417902962686748e-05,6.951504561586537e-05,0.00011102793872476039,0.00016514851751355404,0.00015260661358479716,0.0001288600996451024,0.0001897143061028645,6.470171013470756e-05,0.0,0.0005895080269299792,4.472218841480003e-05,0.000910021775164998,0.00044483702971943406,5.027731845159299e-05,0.0003932822920215474,0.0,0.0,0.0,0.0,0.0,1.3001283161950012e-05,0.00011755187267036075,1.2058895476943028e-05,3.854544533770447e-05,4.5515339321928086e-05,1.746208533950434e-05,0.0,0.0,1.8856140053978784e-05,7.481961787058903e-05,6.523069391028989e-05,3.7756106909273313e-05,0.0,0.0,2.2522602307862096e-05,0.0,8.358278585466633e-05,6.71457285919496e-05,6.219042246245072e-05,1.3013248140979458e-05,0.0001222452450588571,4.473513305539293e-05,0.00011554360229628097,0.0,0.001576540315397772,5.1556088790650395e-05,2.968279866336225e-05,2.1575314848036195e-05,0.0002463281817283751,2.576290771801059e-05,0.000678057538905653,0.00015968279505090371,0.0001809336262347154,0.0002504902500769834,6.395817949481676e-05,0.00035082177646415894,0.0,2.956985734338984e-05,0.00022243562988033191,5.365820100368743e-05,0.0,4.1158448145071245e-05,0.00018992758089329484,0.0,0.0,5.747553278085996e-05,6.590760972603472e-05,2.260858879441283e-05,7.006961795099992e-05,4.8206379466097324e-05,3.2338319971062064e-05,9.66460221621091e-05,5.587921349428863e-05,5.914688003924623e-05,0.00015089239375868773,0.0001250941106918487,0.0,0.00010324313347662632,0.0,0.000287767282255167,0.0,0.0006990446804344876,0.0003949393203090841,0.0006032115384314344,0.00020956295242647002,0.00044590805614453706,6.634718806494027e-05,2.117772935770694e-05,0.00021461198882271126,4.820060508125552e-05,0.0002567421464349158
Marasmiaceae,0.0,7.0180921376318005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3702906736278609e-05,0.0,0.0,0.0,2.1556082604432624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6398036780941707e-05,0.0,0.0,8.500811906941074e-06,0.0,4.099626907248521e-05,3.822693320624086e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.562210958827413e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9588096240318367e-05,0.0,0.0,0.0,0.0,0.0,6.505789959353931e-06,0.0,0.0,3.171049178335113e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2217451160337401e-05,0.0,1.0497437434783028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.650559073595488e-05,0.0,0.0,0.0,0.0,0.0
Microbotryaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massarinaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myxotrichaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6814060737792276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5231937457419789e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erysiphaceae,0.0,0.0,0.0,0.0,4.606259732454652e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7294674273249957e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3847508463088557e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.679353502950301e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.9713314952653634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serpulaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.767037993568351e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5325360089824806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4058706020895664e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.207515582360889e-05,0.0,0.0,3.685685041130331e-05,3.752893384725552e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ophiostomataceae,0.0,4.762306109836682e-05,0.00012417595352392914,0.00020404954318064875,4.806290137875365e-05,1.3717808633069006e-05,0.0,0.0,1.723430260041936e-05,8.88276845131727e-06,2.789537463726821e-05,1.554252915673658e-05,0.0,1.2105399642466635e-05,7.313715884462182e-05,0.0,1.7388621356552562e-05,2.612610659460849e-05,2.521103154191197e-05,0.0,5.538379843207337e-05,5.79079572036624e-05,2.3910196544065162e-05,0.0003436996742136939,0.0,0.00011810280361498948,0.0005318682219491826,3.91521545238416e-05,4.45092308392275e-05,5.610597315194924e-05,0.00029198231598909273,1.1536887145131929e-05,0.00024146369276368607,0.0002225525443161663,4.669175570751265e-05,3.3818063471821576e-05,0.0,0.0,0.0,0.00042745298139691365,0.028742840719522912,0.0,2.7567822529739773e-05,4.97729189536328e-05,3.977394385940061e-05,3.52244837568612e-05,9.009313498346396e-06,1.406785831981993e-05,0.0,0.0,0.0,0.0,1.2986482695099119e-05,3.073098764171128e-05,0.0,1.1620214942545307e-05,0.0,0.00012937003333610145,2.078572772489701e-05,1.0695420042249587e-05,0.0,3.153534400401361e-05,0.0,0.0,0.0,0.0007780285231816002,0.00013299813786064578,0.0,4.4525902035708035e-05,8.47263378350346e-05,0.0,0.0007996208038024641,0.00010984807621276719,0.00012446682660926324,6.461843323252217e-05,0.0,5.297604419858788e-05,0.0,0.0,0.0001434531073917931,0.0,2.0344666904343094e-05,1.0617556701704505e-05,4.8995211195629406e-05,0.0,0.0,0.0,2.9146362684179945e-05,0.0,0.0,0.0,1.668449426083289e-05,2.8493219782757047e-05,0.0,2.4412790310542906e-05,0.0,0.0,0.0,0.0,4.909539193900723e-05,0.00016967933570674794,5.142345240228098e-05,0.00010304631930002007,0.0002037633009064987,0.0002593486473641143,0.0,0.0005368064149263264,0.0,2.1852693908794245e-05,6.643559403870033e-05,4.973682736558491e-05,0.00013246244308734838
Tilletiariaceae,0.0,3.153627579961699e-05,8.565631132997602e-05,6.756141375749861e-05,1.9892212914445388e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2865444671280342e-05,0.0,0.0,4.843186387704693e-05,4.5732765751742e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.958368777886827e-05,0.0,0.0,1.6293413061554014e-05,3.144699255688764e-05,0.0,0.0,9.288427720296502e-05,8.056351475936803e-05,0.0,0.00013324891755804428,4.605488296786135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7383365362540178e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9237439531764296e-05,0.0,0.0,0.0,0.0,0.0,1.740241112550121e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.506642968542826e-05,8.802044676953624e-05,0.0,0.0,0.0,0.00010697678210724258,0.0,0.0,0.0,0.0,4.749775271349374e-05,1.3094736479532687e-05,0.0,0.0,8.111230449541805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3585475627871403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02266691405431e-05,0.0,0.00017059472189683922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cephalothecaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7909062508573964e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psathyrellaceae,0.0,0.0,3.687840923541514e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3032388305362692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.103684280261608e-05,0.0,8.768693535186221e-06,0.0,3.4882820771741495e-05,0.0,0.0,0.0,1.0278851098791543e-05,4.780741426193426e-05,2.4785546958049487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1952747256051953e-05,0.0,0.0,1.7718403647338355e-05,1.046114718854512e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9210486800283224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.905330218612821e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2781031070078405e-05,0.0,0.0,0.0,2.1826272290711565e-05,0.0,0.0,0.0,0.0,0.0,3.2209299007791396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterocytozoonidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012107545208762069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.618385508473008e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013724510614856325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tricholomataceae,0.0,0.0,1.581458780783044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9181541853177684e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.085866172281601e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8578494613822435e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.497888031269159e-06,0.0,0.0,0.0,4.0294337657969e-06,0.0,0.0,3.7439087728067925e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2436488870635787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.128132037027001e-05,0.0,0.0
Hymenochaetaceae,0.0,0.0,2.4154577989082546e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2349058798057475e-06,0.0,0.0,0.0,1.1381251568142984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0875230072511175e-05,2.1645345317673274e-05,4.036636447193437e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.581534967681007e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0781915331008846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.261264572626171e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2981802237710292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.017785361448711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phakopsoraceae,0.0,0.0,0.0,1.4087722217617103e-10,4.147870126552804e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.023049684178723e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dothioraceae,0.0,3.28792922272038e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monoblepharidaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07415952227056e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sympoventuriaceae,0.0,0.0,3.871311495426851e-05,0.0,2.247614662873682e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010715186491413022,0.0,0.0,1.7765927269663668e-05,0.0,0.0,0.0,2.2757113279023595e-05,0.0,2.509291971047463e-05,1.3009315592576271e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5919053009485978e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0868160157369996e-05,0.0,0.00010083105524961651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.348371570425694e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.291213221317708e-05,0.0,0.0,0.0,9.086674650531464e-06,0.0,0.0,1.5507818782308656e-05,0.0,0.0,2.6964212812646626e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.967444244738625e-05,0.0,0.0,0.0,4.8512745247603306e-05,0.0,7.172350843236663e-05,0.0,0.0,0.0,0.0,0.00012388953676225833
